E,x
2.518796992481203,0.6029850746268658
2.518796992481203,0.6029850746268656
2.518796992481203,0.6029850746268658
2.518796992481203,0.6029850746268656
2.5225563909774436,0.6035767511177348
2.5225563909774436,0.6035767511177347
2.5225563909774436,0.6035767511177348
2.5225563909774436,0.6035767511177347
2.5225563909774436,0.6035767511177348
2.5225563909774436,0.6035767511177347
2.5225563909774436,0.6035767511177348
2.5225563909774436,0.6035767511177347
2.5225563909774436,0.6035767511177348
2.5225563909774436,0.6035767511177347
2.5225563909774436,0.6035767511177348
2.5225563909774436,0.6035767511177347
2.5225563909774436,0.6035767511177348
2.5225563909774436,0.6035767511177347
2.5225563909774436,0.6035767511177348
2.5225563909774436,0.6035767511177347
2.5225563909774436,0.6035767511177348
2.5225563909774436,0.6035767511177347
2.5225563909774436,0.6035767511177348
2.5225563909774436,0.6035767511177347
2.5225563909774436,0.6035767511177348
2.5225563909774436,0.6035767511177347
2.5225563909774436,0.6035767511177348
2.5225563909774436,0.6035767511177347
2.5225563909774436,0.6035767511177348
2.5225563909774436,0.6035767511177347
2.5225563909774436,0.6035767511177348
2.5225563909774436,0.6035767511177347
2.5225563909774436,0.6035767511177348
2.5225563909774436,0.6035767511177347
2.526315789473684,0.6041666666666666
2.526315789473684,0.6041666666666666
2.526315789473684,0.6041666666666666
2.526315789473684,0.6041666666666666
2.526315789473684,0.6041666666666666
2.526315789473684,0.6041666666666666
2.526315789473684,0.6041666666666666
2.526315789473684,0.6041666666666666
2.526315789473684,0.6041666666666666
2.526315789473684,0.6041666666666666
2.526315789473684,0.6041666666666666
2.526315789473684,0.6041666666666666
2.526315789473684,0.6041666666666666
2.526315789473684,0.6041666666666666
2.526315789473684,0.6041666666666666
2.526315789473684,0.6041666666666666
2.526315789473684,0.6041666666666666
2.526315789473684,0.6041666666666666
2.526315789473684,0.6041666666666666
2.526315789473684,0.6041666666666666
2.526315789473684,0.6041666666666666
2.526315789473684,0.6041666666666666
2.526315789473684,0.6041666666666666
2.526315789473684,0.6041666666666666
2.526315789473684,0.6041666666666666
2.526315789473684,0.6041666666666666
2.526315789473684,0.6041666666666666
2.526315789473684,0.6041666666666666
2.526315789473684,0.6041666666666666
2.526315789473684,0.6041666666666666
2.530075187969925,0.6047548291233285
2.530075187969925,0.6047548291233283
2.530075187969925,0.6047548291233285
2.530075187969925,0.6047548291233283
2.530075187969925,0.6047548291233285
2.530075187969925,0.6047548291233283
2.530075187969925,0.6047548291233285
2.530075187969925,0.6047548291233283
2.530075187969925,0.6047548291233285
2.530075187969925,0.6047548291233283
2.530075187969925,0.6047548291233285
2.530075187969925,0.6047548291233283
2.530075187969925,0.6047548291233285
2.530075187969925,0.6047548291233283
2.530075187969925,0.6047548291233285
2.530075187969925,0.6047548291233283
2.530075187969925,0.6047548291233285
2.530075187969925,0.6047548291233283
2.530075187969925,0.6047548291233285
2.530075187969925,0.6047548291233283
2.530075187969925,0.6047548291233285
2.530075187969925,0.6047548291233283
2.530075187969925,0.6047548291233285
2.530075187969925,0.6047548291233283
2.530075187969925,0.6047548291233285
2.530075187969925,0.6047548291233283
2.530075187969925,0.6047548291233285
2.530075187969925,0.6047548291233283
2.530075187969925,0.6047548291233285
2.530075187969925,0.6047548291233283
2.5338345864661656,0.6053412462908013
2.5338345864661656,0.6053412462908011
2.5338345864661656,0.6053412462908013
2.5338345864661656,0.6053412462908011
2.5338345864661656,0.6053412462908013
2.5338345864661656,0.6053412462908011
2.5338345864661656,0.6053412462908013
2.5338345864661656,0.6053412462908011
2.5338345864661656,0.6053412462908013
2.5338345864661656,0.6053412462908011
2.5338345864661656,0.6053412462908013
2.5338345864661656,0.6053412462908011
2.5338345864661656,0.6053412462908013
2.5338345864661656,0.6053412462908011
2.5338345864661656,0.6053412462908013
2.5338345864661656,0.6053412462908011
2.5338345864661656,0.6053412462908013
2.5338345864661656,0.6053412462908011
2.5338345864661656,0.6053412462908013
2.5338345864661656,0.6053412462908011
2.5338345864661656,0.6053412462908013
2.5338345864661656,0.6053412462908011
2.5338345864661656,0.6053412462908013
2.5338345864661656,0.6053412462908011
2.5338345864661656,0.6053412462908013
2.5338345864661656,0.6053412462908011
2.5338345864661656,0.6053412462908013
2.5338345864661656,0.6053412462908011
2.5338345864661656,0.6053412462908013
2.5338345864661656,0.6053412462908011
2.537593984962406,0.605925925925926
2.537593984962406,0.605925925925926
2.537593984962406,0.605925925925926
2.537593984962406,0.605925925925926
2.537593984962406,0.605925925925926
2.537593984962406,0.605925925925926
2.537593984962406,0.605925925925926
2.537593984962406,0.605925925925926
2.537593984962406,0.605925925925926
2.537593984962406,0.605925925925926
2.537593984962406,0.605925925925926
2.537593984962406,0.605925925925926
2.537593984962406,0.605925925925926
2.537593984962406,0.605925925925926
2.537593984962406,0.605925925925926
2.537593984962406,0.605925925925926
2.537593984962406,0.605925925925926
2.537593984962406,0.605925925925926
2.537593984962406,0.605925925925926
2.537593984962406,0.605925925925926
2.537593984962406,0.605925925925926
2.537593984962406,0.605925925925926
2.537593984962406,0.605925925925926
2.537593984962406,0.605925925925926
2.537593984962406,0.605925925925926
2.537593984962406,0.605925925925926
2.537593984962406,0.605925925925926
2.537593984962406,0.605925925925926
2.537593984962406,0.605925925925926
2.537593984962406,0.605925925925926
2.5413533834586466,0.6065088757396451
2.5413533834586466,0.6065088757396448
2.5413533834586466,0.6065088757396451
2.5413533834586466,0.6065088757396448
2.5413533834586466,0.6065088757396451
2.5413533834586466,0.6065088757396448
2.5413533834586466,0.6065088757396451
2.5413533834586466,0.6065088757396448
2.5413533834586466,0.6065088757396451
2.5413533834586466,0.6065088757396448
2.5413533834586466,0.6065088757396451
2.5413533834586466,0.6065088757396448
2.5413533834586466,0.6065088757396451
2.5413533834586466,0.6065088757396448
2.5413533834586466,0.6065088757396451
2.5413533834586466,0.6065088757396448
2.5413533834586466,0.6065088757396451
2.5413533834586466,0.6065088757396448
2.5413533834586466,0.6065088757396451
2.5413533834586466,0.6065088757396448
2.5413533834586466,0.6065088757396451
2.5413533834586466,0.6065088757396448
2.5413533834586466,0.6065088757396451
2.5413533834586466,0.6065088757396448
2.5413533834586466,0.6065088757396451
2.5413533834586466,0.6065088757396448
2.5413533834586466,0.6065088757396451
2.5413533834586466,0.6065088757396448
2.5413533834586466,0.6065088757396451
2.5413533834586466,0.6065088757396448
2.545112781954887,0.6070901033973413
2.545112781954887,0.6070901033973412
2.545112781954887,0.6070901033973413
2.545112781954887,0.6070901033973412
2.545112781954887,0.6070901033973413
2.545112781954887,0.6070901033973412
2.545112781954887,0.6070901033973413
2.545112781954887,0.6070901033973412
2.545112781954887,0.6070901033973413
2.545112781954887,0.6070901033973412
2.545112781954887,0.6070901033973413
2.545112781954887,0.6070901033973412
2.545112781954887,0.6070901033973413
2.545112781954887,0.6070901033973412
2.545112781954887,0.6070901033973413
2.545112781954887,0.6070901033973412
2.545112781954887,0.6070901033973413
2.545112781954887,0.6070901033973412
2.545112781954887,0.6070901033973413
2.545112781954887,0.6070901033973412
2.545112781954887,0.6070901033973413
2.545112781954887,0.6070901033973412
2.545112781954887,0.6070901033973413
2.545112781954887,0.6070901033973412
2.545112781954887,0.6070901033973413
2.545112781954887,0.6070901033973412
2.545112781954887,0.6070901033973413
2.545112781954887,0.6070901033973412
2.545112781954887,0.6070901033973413
2.545112781954887,0.6070901033973412
2.5488721804511276,0.6076696165191741
2.5488721804511276,0.6076696165191741
2.5488721804511276,0.6076696165191741
2.5488721804511276,0.6076696165191741
2.5488721804511276,0.6076696165191741
2.5488721804511276,0.6076696165191741
2.5488721804511276,0.6076696165191741
2.5488721804511276,0.6076696165191741
2.5488721804511276,0.6076696165191741
2.5488721804511276,0.6076696165191741
2.5488721804511276,0.6076696165191741
2.5488721804511276,0.6076696165191741
2.5488721804511276,0.6076696165191741
2.5488721804511276,0.6076696165191741
2.5488721804511276,0.6076696165191741
2.5488721804511276,0.6076696165191741
2.5488721804511276,0.6076696165191741
2.5488721804511276,0.6076696165191741
2.5488721804511276,0.6076696165191741
2.5488721804511276,0.6076696165191741
2.5488721804511276,0.6076696165191741
2.5488721804511276,0.6076696165191741
2.5488721804511276,0.6076696165191741
2.5488721804511276,0.6076696165191741
2.5488721804511276,0.6076696165191741
2.5488721804511276,0.6076696165191741
2.5488721804511276,0.6076696165191741
2.5488721804511276,0.6076696165191741
2.5488721804511276,0.6076696165191741
2.5488721804511276,0.6076696165191741
2.5526315789473686,0.6082474226804124
2.5526315789473686,0.6082474226804123
2.5526315789473686,0.6082474226804124
2.5526315789473686,0.6082474226804123
2.5526315789473686,0.6082474226804124
2.5526315789473686,0.6082474226804123
2.5526315789473686,0.6082474226804124
2.5526315789473686,0.6082474226804123
2.5526315789473686,0.6082474226804124
2.5526315789473686,0.6082474226804123
2.5526315789473686,0.6082474226804124
2.5526315789473686,0.6082474226804123
2.5526315789473686,0.6082474226804124
2.5526315789473686,0.6082474226804123
2.5526315789473686,0.6082474226804124
2.5526315789473686,0.6082474226804123
2.5526315789473686,0.6082474226804124
2.5526315789473686,0.6082474226804123
2.5526315789473686,0.6082474226804124
2.5526315789473686,0.6082474226804123
2.5526315789473686,0.6082474226804124
2.5526315789473686,0.6082474226804123
2.5526315789473686,0.6082474226804124
2.5526315789473686,0.6082474226804123
2.5526315789473686,0.6082474226804124
2.5526315789473686,0.6082474226804123
2.5526315789473686,0.6082474226804124
2.5526315789473686,0.6082474226804123
2.5526315789473686,0.6082474226804124
2.5526315789473686,0.6082474226804123
2.556390977443609,0.6088235294117648
2.556390977443609,0.6088235294117648
2.556390977443609,0.6088235294117648
2.556390977443609,0.6088235294117648
2.556390977443609,0.6088235294117648
2.556390977443609,0.6088235294117648
2.556390977443609,0.6088235294117648
2.556390977443609,0.6088235294117648
2.556390977443609,0.6088235294117648
2.556390977443609,0.6088235294117648
2.556390977443609,0.6088235294117648
2.556390977443609,0.6088235294117648
2.556390977443609,0.6088235294117648
2.556390977443609,0.6088235294117648
2.556390977443609,0.6088235294117648
2.556390977443609,0.6088235294117648
2.556390977443609,0.6088235294117648
2.556390977443609,0.6088235294117648
2.556390977443609,0.6088235294117648
2.556390977443609,0.6088235294117648
2.556390977443609,0.6088235294117648
2.556390977443609,0.6088235294117648
2.556390977443609,0.6088235294117648
2.556390977443609,0.6088235294117648
2.556390977443609,0.6088235294117648
2.556390977443609,0.6088235294117648
2.556390977443609,0.6088235294117648
2.556390977443609,0.6088235294117648
2.556390977443609,0.6088235294117648
2.556390977443609,0.6088235294117648
2.5601503759398496,0.6093979441997064
2.5601503759398496,0.6093979441997063
2.5601503759398496,0.6093979441997064
2.5601503759398496,0.6093979441997063
2.5601503759398496,0.6093979441997064
2.5601503759398496,0.6093979441997063
2.5601503759398496,0.6093979441997064
2.5601503759398496,0.6093979441997063
2.5601503759398496,0.6093979441997064
2.5601503759398496,0.6093979441997063
2.5601503759398496,0.6093979441997064
2.5601503759398496,0.6093979441997063
2.5601503759398496,0.6093979441997064
2.5601503759398496,0.6093979441997063
2.5601503759398496,0.6093979441997064
2.5601503759398496,0.6093979441997063
2.5601503759398496,0.6093979441997064
2.5601503759398496,0.6093979441997063
2.5601503759398496,0.6093979441997064
2.5601503759398496,0.6093979441997063
2.5601503759398496,0.6093979441997064
2.5601503759398496,0.6093979441997063
2.5601503759398496,0.6093979441997064
2.5601503759398496,0.6093979441997063
2.5601503759398496,0.6093979441997064
2.5601503759398496,0.6093979441997063
2.5601503759398496,0.6093979441997064
2.5601503759398496,0.6093979441997063
2.5601503759398496,0.6093979441997064
2.5601503759398496,0.6093979441997063
2.56390977443609,0.6099706744868035
2.56390977443609,0.6099706744868034
2.56390977443609,0.6099706744868035
2.56390977443609,0.6099706744868034
2.56390977443609,0.6099706744868035
2.56390977443609,0.6099706744868034
2.56390977443609,0.6099706744868035
2.56390977443609,0.6099706744868034
2.56390977443609,0.6099706744868035
2.56390977443609,0.6099706744868034
2.56390977443609,0.6099706744868035
2.56390977443609,0.6099706744868034
2.56390977443609,0.6099706744868035
2.56390977443609,0.6099706744868034
2.56390977443609,0.6099706744868035
2.56390977443609,0.6099706744868034
2.56390977443609,0.6099706744868035
2.56390977443609,0.6099706744868034
2.56390977443609,0.6099706744868035
2.56390977443609,0.6099706744868034
2.56390977443609,0.6099706744868035
2.56390977443609,0.6099706744868034
2.56390977443609,0.6099706744868035
2.56390977443609,0.6099706744868034
2.56390977443609,0.6099706744868035
2.56390977443609,0.6099706744868034
2.56390977443609,0.6099706744868035
2.56390977443609,0.6099706744868034
2.56390977443609,0.6099706744868035
2.56390977443609,0.6099706744868034
2.5676691729323307,0.6105417276720352
2.5676691729323307,0.6105417276720351
2.5676691729323307,0.6105417276720352
2.5676691729323307,0.6105417276720351
2.5676691729323307,0.6105417276720352
2.5676691729323307,0.6105417276720351
2.5676691729323307,0.6105417276720352
2.5676691729323307,0.6105417276720351
2.5676691729323307,0.6105417276720352
2.5676691729323307,0.6105417276720351
2.5676691729323307,0.6105417276720352
2.5676691729323307,0.6105417276720351
2.5676691729323307,0.6105417276720352
2.5676691729323307,0.6105417276720351
2.5676691729323307,0.6105417276720352
2.5676691729323307,0.6105417276720351
2.5676691729323307,0.6105417276720352
2.5676691729323307,0.6105417276720351
2.5676691729323307,0.6105417276720352
2.5676691729323307,0.6105417276720351
2.5676691729323307,0.6105417276720352
2.5676691729323307,0.6105417276720351
2.5676691729323307,0.6105417276720352
2.5676691729323307,0.6105417276720351
2.5676691729323307,0.6105417276720352
2.5676691729323307,0.6105417276720351
2.5676691729323307,0.6105417276720352
2.5676691729323307,0.6105417276720351
2.5676691729323307,0.6105417276720352
2.5676691729323307,0.6105417276720351
2.5714285714285716,0.6111111111111112
2.5714285714285716,0.6111111111111112
2.5714285714285716,0.6111111111111112
2.5714285714285716,0.6111111111111112
2.5714285714285716,0.6111111111111112
2.5714285714285716,0.6111111111111112
2.5714285714285716,0.6111111111111112
2.5714285714285716,0.6111111111111112
2.5714285714285716,0.6111111111111112
2.5714285714285716,0.6111111111111112
2.5714285714285716,0.6111111111111112
2.5714285714285716,0.6111111111111112
2.5714285714285716,0.6111111111111112
2.5714285714285716,0.6111111111111112
2.5714285714285716,0.6111111111111112
2.5714285714285716,0.6111111111111112
2.5714285714285716,0.6111111111111112
2.5714285714285716,0.6111111111111112
2.5714285714285716,0.6111111111111112
2.5714285714285716,0.6111111111111112
2.5714285714285716,0.6111111111111112
2.5714285714285716,0.6111111111111112
2.5714285714285716,0.6111111111111112
2.5714285714285716,0.6111111111111112
2.5714285714285716,0.6111111111111112
2.5714285714285716,0.6111111111111112
2.5714285714285716,0.6111111111111112
2.5714285714285716,0.6111111111111112
2.5714285714285716,0.6111111111111112
2.5714285714285716,0.6111111111111112
2.575187969924812,0.6116788321167884
2.575187969924812,0.6116788321167883
2.575187969924812,0.6116788321167884
2.575187969924812,0.6116788321167883
2.575187969924812,0.6116788321167884
2.575187969924812,0.6116788321167883
2.575187969924812,0.6116788321167884
2.575187969924812,0.6116788321167883
2.575187969924812,0.6116788321167884
2.575187969924812,0.6116788321167883
2.575187969924812,0.6116788321167884
2.575187969924812,0.6116788321167883
2.575187969924812,0.6116788321167884
2.575187969924812,0.6116788321167883
2.575187969924812,0.6116788321167884
2.575187969924812,0.6116788321167883
2.575187969924812,0.6116788321167884
2.575187969924812,0.6116788321167883
2.575187969924812,0.6116788321167884
2.575187969924812,0.6116788321167883
2.575187969924812,0.6116788321167884
2.575187969924812,0.6116788321167883
2.575187969924812,0.6116788321167884
2.575187969924812,0.6116788321167883
2.575187969924812,0.6116788321167884
2.575187969924812,0.6116788321167883
2.575187969924812,0.6116788321167884
2.575187969924812,0.6116788321167883
2.575187969924812,0.6116788321167884
2.575187969924812,0.6116788321167883
2.5789473684210527,0.6122448979591838
2.5789473684210527,0.6122448979591836
2.5789473684210527,0.6122448979591838
2.5789473684210527,0.6122448979591836
2.5789473684210527,0.6122448979591838
2.5789473684210527,0.6122448979591836
2.5789473684210527,0.6122448979591838
2.5789473684210527,0.6122448979591836
2.5789473684210527,0.6122448979591838
2.5789473684210527,0.6122448979591836
2.5789473684210527,0.6122448979591838
2.5789473684210527,0.6122448979591836
2.5789473684210527,0.6122448979591838
2.5789473684210527,0.6122448979591836
2.5789473684210527,0.6122448979591838
2.5789473684210527,0.6122448979591836
2.5789473684210527,0.6122448979591838
2.5789473684210527,0.6122448979591836
2.5789473684210527,0.6122448979591838
2.5789473684210527,0.6122448979591836
2.5789473684210527,0.6122448979591838
2.5789473684210527,0.6122448979591836
2.5789473684210527,0.6122448979591838
2.5789473684210527,0.6122448979591836
2.5789473684210527,0.6122448979591838
2.5789473684210527,0.6122448979591836
2.5789473684210527,0.6122448979591838
2.5789473684210527,0.6122448979591836
2.5789473684210527,0.6122448979591838
2.5789473684210527,0.6122448979591836
2.582706766917293,0.6128093158660844
2.582706766917293,0.6128093158660843
2.582706766917293,0.6128093158660844
2.582706766917293,0.6128093158660843
2.582706766917293,0.6128093158660844
2.582706766917293,0.6128093158660843
2.582706766917293,0.6128093158660844
2.582706766917293,0.6128093158660843
2.582706766917293,0.6128093158660844
2.582706766917293,0.6128093158660843
2.582706766917293,0.6128093158660844
2.582706766917293,0.6128093158660843
2.582706766917293,0.6128093158660844
2.582706766917293,0.6128093158660843
2.582706766917293,0.6128093158660844
2.582706766917293,0.6128093158660843
2.582706766917293,0.6128093158660844
2.582706766917293,0.6128093158660843
2.582706766917293,0.6128093158660844
2.582706766917293,0.6128093158660843
2.582706766917293,0.6128093158660844
2.582706766917293,0.6128093158660843
2.582706766917293,0.6128093158660844
2.582706766917293,0.6128093158660843
2.582706766917293,0.6128093158660844
2.582706766917293,0.6128093158660843
2.582706766917293,0.6128093158660844
2.582706766917293,0.6128093158660843
2.582706766917293,0.6128093158660844
2.582706766917293,0.6128093158660843
2.5864661654135337,0.6133720930232559
2.5864661654135337,0.6133720930232557
2.5864661654135337,0.6133720930232559
2.5864661654135337,0.6133720930232557
2.5864661654135337,0.6133720930232559
2.5864661654135337,0.6133720930232557
2.5864661654135337,0.6133720930232559
2.5864661654135337,0.6133720930232557
2.5864661654135337,0.6133720930232559
2.5864661654135337,0.6133720930232557
2.5864661654135337,0.6133720930232559
2.5864661654135337,0.6133720930232557
2.5864661654135337,0.6133720930232559
2.5864661654135337,0.6133720930232557
2.5864661654135337,0.6133720930232559
2.5864661654135337,0.6133720930232557
2.5864661654135337,0.6133720930232559
2.5864661654135337,0.6133720930232557
2.5864661654135337,0.6133720930232559
2.5864661654135337,0.6133720930232557
2.5864661654135337,0.6133720930232559
2.5864661654135337,0.6133720930232557
2.5864661654135337,0.6133720930232559
2.5864661654135337,0.6133720930232557
2.5864661654135337,0.6133720930232559
2.5864661654135337,0.6133720930232557
2.5864661654135337,0.6133720930232559
2.5864661654135337,0.6133720930232557
2.5864661654135337,0.6133720930232559
2.5864661654135337,0.6133720930232557
2.590225563909774,0.6139332365747461
2.590225563909774,0.6139332365747459
2.590225563909774,0.6139332365747461
2.590225563909774,0.6139332365747459
2.590225563909774,0.6139332365747461
2.590225563909774,0.6139332365747459
2.590225563909774,0.6139332365747461
2.590225563909774,0.6139332365747459
2.590225563909774,0.6139332365747461
2.590225563909774,0.6139332365747459
2.590225563909774,0.6139332365747461
2.590225563909774,0.6139332365747459
2.590225563909774,0.6139332365747461
2.590225563909774,0.6139332365747459
2.590225563909774,0.6139332365747461
2.590225563909774,0.6139332365747459
2.590225563909774,0.6139332365747461
2.590225563909774,0.6139332365747459
2.590225563909774,0.6139332365747461
2.590225563909774,0.6139332365747459
2.590225563909774,0.6139332365747461
2.590225563909774,0.6139332365747459
2.590225563909774,0.6139332365747461
2.590225563909774,0.6139332365747459
2.590225563909774,0.6139332365747461
2.590225563909774,0.6139332365747459
2.590225563909774,0.6139332365747461
2.590225563909774,0.6139332365747459
2.590225563909774,0.6139332365747461
2.590225563909774,0.6139332365747459
2.593984962406015,0.6144927536231884
2.593984962406015,0.6144927536231883
2.593984962406015,0.6144927536231884
2.593984962406015,0.6144927536231883
2.593984962406015,0.6144927536231884
2.593984962406015,0.6144927536231883
2.593984962406015,0.6144927536231884
2.593984962406015,0.6144927536231883
2.593984962406015,0.6144927536231884
2.593984962406015,0.6144927536231883
2.593984962406015,0.6144927536231884
2.593984962406015,0.6144927536231883
2.593984962406015,0.6144927536231884
2.593984962406015,0.6144927536231883
2.593984962406015,0.6144927536231884
2.593984962406015,0.6144927536231883
2.593984962406015,0.6144927536231884
2.593984962406015,0.6144927536231883
2.593984962406015,0.6144927536231884
2.593984962406015,0.6144927536231883
2.593984962406015,0.6144927536231884
2.593984962406015,0.6144927536231883
2.593984962406015,0.6144927536231884
2.593984962406015,0.6144927536231883
2.593984962406015,0.6144927536231884
2.593984962406015,0.6144927536231883
2.593984962406015,0.6144927536231884
2.593984962406015,0.6144927536231883
2.593984962406015,0.6144927536231884
2.593984962406015,0.6144927536231883
2.5977443609022557,0.6150506512301014
2.5977443609022557,0.6150506512301013
2.5977443609022557,0.6150506512301014
2.5977443609022557,0.6150506512301013
2.5977443609022557,0.6150506512301014
2.5977443609022557,0.6150506512301013
2.5977443609022557,0.6150506512301014
2.5977443609022557,0.6150506512301013
2.5977443609022557,0.6150506512301014
2.5977443609022557,0.6150506512301013
2.5977443609022557,0.6150506512301014
2.5977443609022557,0.6150506512301013
2.5977443609022557,0.6150506512301014
2.5977443609022557,0.6150506512301013
2.5977443609022557,0.6150506512301014
2.5977443609022557,0.6150506512301013
2.5977443609022557,0.6150506512301014
2.5977443609022557,0.6150506512301013
2.5977443609022557,0.6150506512301014
2.5977443609022557,0.6150506512301013
2.5977443609022557,0.6150506512301014
2.5977443609022557,0.6150506512301013
2.5977443609022557,0.6150506512301014
2.5977443609022557,0.6150506512301013
2.5977443609022557,0.6150506512301014
2.5977443609022557,0.6150506512301013
2.5977443609022557,0.6150506512301014
2.5977443609022557,0.6150506512301013
2.5977443609022557,0.6150506512301014
2.5977443609022557,0.6150506512301013
2.601503759398496,0.6156069364161849
2.601503759398496,0.6156069364161849
2.601503759398496,0.6156069364161849
2.601503759398496,0.6156069364161849
